codigo_contrato,codigo_parceiro,nome_parceiro,valor_aluguel_contrato,taxa_contrato,porcentagem_taxa_administracao,name_status,data_inicio_contrato,meses_duracao_contrato,data_desocupacao,tipo_parceiro,tipo_sistema,nome_produto,migracao,pontualizado
S-BH2107524X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.373,57","100,00","10,00",Pausado,04/08/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2111766X-R/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.216,45","100,00","10,00",Pausado,08/11/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-UP1905123/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"750,00","100,00","10,00",Pausado,22/05/2019,36,,Franquia,sistema,Smart,Nao,Sim
S-UP1810149/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.052,39","100,00","10,00",Pausado,22/11/2018,36,,Franquia,sistema,Smart,Nao,Sim
S-UP2009282/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"820,92","100,00","10,00",Pausado,22/09/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2201027X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"719,37","100,00","10,00",Pausado,14/01/2022,30,,Franquia,sistema,Smart,Nao,Sim
S-UP2008213/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.252,27","100,00","10,00",Pausado,15/08/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2202123X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.765,51","100,00","10,00",Pausado,04/03/2022,30,02/09/2024,Franquia,sistema,Smart,Nao,Sim
S-BH2201086X-R/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.204,90","100,00","10,00",Pausado,03/02/2022,30,,Franquia,sistema,Smart,Nao,Sim
S-CT2109631X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.023,66","100,00","10,00",Pausado,07/09/2021,30,08/08/2024,Franquia,sistema,Smart,Nao,Sim
S-BH2108546X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.831,43","100,00","10,00",Pausado,06/08/2021,30,02/10/2024,Franquia,sistema,Smart,Nao,Sim
S-BT2103127X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.680,76","100,00","10,00",Pausado,19/03/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2012422X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.361,02","100,00","10,00",Pausado,17/12/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-UP1909225/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.404,32","100,00","10,00",Pausado,01/10/2019,36,,Franquia,sistema,Smart,Nao,Sim
S-UP2003078/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"900,00","100,00","10,00",Pausado,19/03/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-UP1902053/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"916,78","100,00","10,00",Pausado,08/03/2019,36,,Franquia,sistema,Smart,Nao,Sim
S-BH2107456X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.474,22","100,00","10,00",Pausado,12/07/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-UP2006167/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.305,84","100,00","10,00",Pausado,01/07/2020,30,,Franquia,sistema,Smart,Nao,Sim
BH2407797NG-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.690,00","100,00","10,00",Pausado,18/07/2024,30,29/08/2024,Franquia,sistema,Smart,Nao,Sim
BT2405598T-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.050,00","50,00","10,00",Pausado,16/05/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH2405537NG,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.100,00","100,00","10,00",Pausado,23/05/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH2405510NG-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.690,00","100,00","10,00",Pausado,24/05/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH2405479NT-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.400,00","100,00","10,00",Pausado,08/05/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH2405465P-R/B,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.295,00","100,00","10,00",Pausado,10/05/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH2403267P-R/B,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.290,00","100,00","10,00",Pausado,15/03/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH2401048NT-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.290,00","50,00","10,00",Pausado,19/01/2024,30,,Franquia,sistema,Smart,Nao,Sim
CT2401015P-R/B,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.100,00","100,00","10,00",Pausado,11/01/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH23111425P-R/A,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.165,00","100,00","10,00",Pausado,06/12/2023,30,,Franquia,sistema,Smart,Nao,Sim
CT23111413NT-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.090,00","100,00","10,00",Pausado,29/11/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH23111393P-R/B,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.100,00","50,00","10,00",Pausado,01/12/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH23111339NT-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.450,00","100,00","10,00",Pausado,08/11/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH23101330P-R/A,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"700,00","100,00","10,00",Pausado,06/11/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH23111365T,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"3.678,90","100,00","10,00",Pausado,17/11/2023,30,,Franquia,sistema,Smart,Nao,Sim
CT23101284NT,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"900,00","100,00","10,00",Pausado,23/10/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH23091218P-R/B,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.015,00","100,00","10,00",Pausado,03/10/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH23081103P-R/B,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"790,00","100,00","10,00",Pausado,01/09/2023,30,02/10/2024,Franquia,sistema,Smart,Nao,Sim
CT23081075P/A,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.484,51","100,00","10,00",Pausado,01/09/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH23081038P-R/A,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"990,00","100,00","10,00",Pausado,21/08/2023,30,21/09/2024,Franquia,sistema,Smart,Nao,Sim
BH23081033P-R/C,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.190,00","100,00","10,00",Pausado,16/08/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH2308968NT-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.000,00","100,00","10,00",Pausado,07/08/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH2307928NT-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.790,00","100,00","10,00",Pausado,28/07/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH2307900P/B,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.300,00","50,00","10,00",Pausado,25/07/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH2307897P-R/B,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.300,00","100,00","10,00",Pausado,19/07/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH2305741A,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"750,00","50,00","10,00",Pausado,02/06/2023,30,09/05/2024,Franquia,sistema,Smart,Nao,Sim
BH2305694P-R/A,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.590,00","100,00","10,00",Pausado,29/05/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH2305678P-R/B,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.250,00","100,00","10,00",Pausado,19/05/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH2304587P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.312,71","100,00","10,00",Pausado,05/05/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH2303473P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.200,00","100,00","10,00",Pausado,10/04/2023,30,09/09/2023,Franquia,sistema,Smart,Nao,Sim
BH2303478P-R/I,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"500,00","100,00","10,00",Pausado,06/04/2023,30,09/05/2023,Franquia,sistema,Smart,Nao,Sim
BH2303453P-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.400,00","100,00","10,00",Pausado,03/04/2023,30,15/04/2024,Franquia,sistema,Smart,Nao,Sim
BH2303452P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"700,00","100,00","10,00",Pausado,03/04/2023,30,23/04/2024,Franquia,sistema,Smart,Nao,Sim
CT2303377P-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"930,00","100,00","10,00",Pausado,24/03/2023,30,01/07/2024,Franquia,sistema,Smart,Nao,Sim
BH2303309P-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.400,00","100,00","10,00",Pausado,10/03/2023,30,01/04/2024,Franquia,sistema,Smart,Nao,Sim
BH2303355P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"650,00","100,00","10,00",Pausado,15/03/2023,30,31/07/2023,Franquia,sistema,Smart,Nao,Sim
BH2303336P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.200,00","100,00","10,00",Pausado,10/03/2023,30,,Franquia,sistema,Smart,Nao,Sim
BH24121629NT/V- R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"3.900,00","50,00","10,00",Ativo,20/12/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH24101303NG,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.700,00","100,00","10,00",Ativo,01/11/2024,30,,Franquia,sistema,Smart,Nao,Sim
CT24101300NT-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.390,00","100,00","10,00",Ativo,18/10/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH24101310NG-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.165,00","100,00","10,00",Ativo,24/10/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH24101288NT-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"900,00","100,00","10,00",Ativo,23/10/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH24101245NT-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.590,00","50,00","10,00",Ativo,16/10/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH22121254P-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"950,00","100,00","10,00",Ativo,26/12/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH22111129P-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.425,60","100,00","10,00",Ativo,21/11/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH22101060P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.708,70","100,00","10,00",Ativo,08/11/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH2210946P-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.290,00","100,00","10,00",Ativo,13/10/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH2209819P-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.450,00","100,00","10,00",Ativo,16/09/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH2208716P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.150,00","50,00","10,00",Ativo,19/08/2022,30,,Franquia,sistema,Smart,Nao,Sim
CT2208690A-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"450,00","100,00","10,00",Ativo,10/08/2022,30,,Franquia,sistema,Smart,Nao,Sim
CT2206544P-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"850,00","50,00","10,00",Ativo,01/07/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH2206537P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.000,00","50,00","10,00",Ativo,15/07/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH2206526P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.000,00","50,00","10,00",Ativo,20/06/2022,30,,Franquia,sistema,Smart,Nao,Sim
RB2206524P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.500,00","50,00","10,00",Ativo,20/06/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH2206487P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.000,00","50,00","10,00",Ativo,11/06/2022,30,,Franquia,sistema,Smart,Nao,Sim
CT2205446P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.100,00","50,00","10,00",Ativo,01/06/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH2205425P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"700,00","100,00","10,00",Ativo,24/05/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH2204338P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.500,00","50,00","10,00",Ativo,02/05/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH2204351P-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.120,00","100,00","10,00",Ativo,19/04/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH2204318P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"850,00","50,00","10,00",Ativo,18/04/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH2203269P-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"750,00","50,00","10,00",Ativo,08/04/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH2203274P,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.100,00","50,00","10,00",Ativo,04/04/2022,30,,Franquia,sistema,Smart,Nao,Sim
BH2501120NG/A-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.000,00","100,00","10,00",Ativo,23/01/2025,30,,Franquia,sistema,Full,Nao,Sim
BH2501092A-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.750,00","100,00","10,00",Ativo,17/01/2025,30,,Franquia,sistema,Full,Nao,Sim
BH2501077NA/A-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.300,00","100,00","10,00",Ativo,17/01/2025,30,,Franquia,sistema,Full,Nao,Sim
BH2501009T-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"900,00","100,00","10,00",Ativo,09/01/2025,30,,Franquia,sistema,Full,Nao,Sim
BH24121883NGD/A-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.350,00","50,00","10,00",Ativo,06/01/2025,30,,Franquia,sistema,Full,Nao,Sim
BH24121846NA/A-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.100,00","100,00","10,00",Ativo,09/01/2025,30,,Franquia,sistema,Full,Nao,Sim
BH24121732NG-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.790,00","50,00","10,00",Ativo,27/12/2024,30,,Franquia,sistema,Full,Nao,Sim
BH24121663A,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"950,00","100,00","10,00",Ativo,09/01/2025,30,,Franquia,sistema,Full,Nao,Sim
BH24121662NG-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.253,52","100,00","10,00",Ativo,20/12/2024,30,,Franquia,sistema,Full,Nao,Sim
BH24121643NG-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.990,00","50,00","10,00",Ativo,12/12/2024,30,,Franquia,sistema,Full,Nao,Sim
BH24121624NG-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.690,00","100,00","10,00",Ativo,19/12/2024,30,,Franquia,sistema,Full,Nao,Sim
BH24111549NG-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.600,00","100,00","10,00",Ativo,05/12/2024,30,,Franquia,sistema,Full,Nao,Sim
BH24111430NG-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.500,00","50,00","10,00",Ativo,19/11/2024,30,,Franquia,sistema,Full,Nao,Sim
BH24111429NG-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.690,00","50,00","10,00",Ativo,19/11/2024,30,,Franquia,sistema,Full,Nao,Sim
BH24111416NG,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.450,00","50,00","10,00",Ativo,18/11/2024,30,,Franquia,sistema,Full,Nao,Sim
BH24111374NG-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"630,00","50,00","10,00",Ativo,14/11/2024,30,,Franquia,sistema,Full,Nao,Sim
BH24101393NT-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.323,82","0,00","10,00",Ativo,09/11/2024,30,,Franquia,sistema,Full,Nao,Sim
BH24091094NT-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.850,00","100,00","10,00",Ativo,12/09/2024,30,,Franquia,sistema,Full,Nao,Sim
BH24101235NG,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.650,00","100,00","10,00",Ativo,04/10/2024,30,,Franquia,sistema,Smart,Nao,Sim
CT24091181NG,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.400,00","100,00","10,00",Ativo,02/10/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH24091112NTO-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.900,00","0,00","10,00",Ativo,09/10/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH24091104NAO,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.500,00","0,00","0,00",Ativo,26/08/2024,60,,Franquia,sistema,Smart,Nao,Sim
CT24091059A-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.500,00","100,00","10,00",Ativo,06/09/2024,30,,Franquia,sistema,Smart,Nao,Sim
CT24081033A,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"700,00","100,00","10,00",Ativo,05/09/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH2408943T-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.540,00","100,00","10,00",Ativo,16/08/2024,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2109673X-R/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.325,07","100,00","10,00",Ativo,28/09/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2011375A/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.556,09","100,00","10,00",Ativo,20/11/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2106394X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"835,00","100,00","10,00",Ativo,11/06/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-UP2007205/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"850,00","100,00","10,00",Ativo,08/08/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2202109X-R/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"884,32","100,00","10,00",Ativo,07/02/2022,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2201018X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"984,99","100,00","10,00",Ativo,13/01/2022,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2108563X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.488,04","100,00","10,00",Ativo,16/08/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2103112X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.477,04","100,00","10,00",Ativo,11/03/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-UP2008224/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.069,93","100,00","10,00",Ativo,14/08/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2203216A/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"5.981,74","100,00","10,00",Ativo,01/04/2022,48,,Franquia,sistema,Smart,Nao,Sim
S-BH2202132A/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"3.262,76","100,00","10,00",Ativo,01/04/2022,48,,Franquia,sistema,Smart,Nao,Sim
S-BH2206486NT/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.296,20","100,00","10,00",Ativo,05/06/2022,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2203252X-R/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.600,00","100,00","10,00",Ativo,28/03/2022,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2202186X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"827,58","100,00","10,00",Ativo,04/03/2022,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2202134X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"773,79","100,00","10,00",Ativo,14/02/2022,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2201054X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.213,47","100,00","10,00",Ativo,24/01/2022,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2201034A/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.516,22","100,00","10,00",Ativo,19/01/2022,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2201026X-R/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.268,80","100,00","10,00",Ativo,14/01/2022,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2112943X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"774,71","100,00","10,00",Ativo,07/01/2022,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2110748X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.734,00","100,00","10,00",Ativo,15/12/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2112862X-R/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"831,45","100,00","10,00",Ativo,13/12/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2111841X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.496,62","100,00","10,00",Ativo,03/12/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2111794X-R/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.064,62","100,00","10,00",Ativo,11/11/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2110754X-R/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.450,81","100,00","10,00",Ativo,02/11/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2110699X-T/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"794,72","100,00","10,00",Ativo,11/10/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2110697X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.239,98","100,00","10,00",Ativo,08/10/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2109684X-R/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.254,51","100,00","10,00",Ativo,04/10/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2108621X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.126,03","100,00","10,00",Ativo,03/09/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2107515X-T/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.155,00","100,00","10,00",Ativo,13/08/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2105230X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"850,00","100,00","10,00",Ativo,17/05/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2104199X-R/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.605,17","100,00","10,00",Ativo,05/05/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2103147X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.702,93","100,00","10,00",Ativo,09/04/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2101035X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"950,00","100,00","10,00",Ativo,03/02/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2012412X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"921,32","100,00","10,00",Ativo,12/12/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2011381X/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.339,14","100,00","10,00",Ativo,20/11/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-UP2010318/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.298,99","100,00","10,00",Ativo,27/10/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-UP2009281/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.129,31","100,00","10,00",Ativo,18/09/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-UP2006150/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"996,41","100,00","10,00",Ativo,22/06/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-UP2005129/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"996,41","100,00","10,00",Ativo,08/06/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-UP2005115/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.400,00","100,00","10,00",Ativo,08/05/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-UP1910260/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.363,42","100,00","10,00",Ativo,01/11/2019,36,,Franquia,sistema,Smart,Nao,Sim
S-UP1910253/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.244,86","100,00","10,00",Ativo,29/10/2019,36,,Franquia,sistema,Smart,Nao,Sim
S-UP1912300/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.265,50","100,00","10,00",Ativo,08/01/2020,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2107482X-R/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.207,73","100,00","10,00",Ativo,30/07/2021,30,,Franquia,sistema,Smart,Nao,Sim
S-BH2107463A/1,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"2.765,88","100,00","10,00",Ativo,16/07/2021,30,,Franquia,sistema,Smart,Nao,Sim
BH2407768NG-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.100,00","100,00","10,00",Ativo,22/07/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH2407758NG-R,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.790,00","100,00","10,00",Ativo,11/07/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH2407757P/C,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.890,00","100,00","10,00",Ativo,10/07/2024,30,,Franquia,sistema,Smart,Nao,Sim
BH2406699P/C,COR,UPMWA LOCACOES IMOBILIARIAS LTDA,"1.550,00","100,00","10,00",Ativo,01/07/2024,30,,Franquia,sistema,Smart,Nao,Sim
